name,cat,hold_days,signals,wins,losses,wr,avg,avg_w,avg_l,pl
N36_cd1_p5_v1.5_d20,N36-连续下跌反弹,3,400,204,196,51.0,1.0134275931662322,5.618279192700227,-3.7793771328793566,1.486562201962598
N36_cd1_p5_v1.5_d25,N36-连续下跌反弹,3,704,343,361,48.721590909090914,0.780391079643428,5.664767740923459,-3.8604432550353853,1.4673879051413579
N36_cd1_p5_v1.8_d20,N36-连续下跌反弹,3,347,177,170,51.008645533141205,0.8761961664078008,5.345065084971474,-3.776685001743785,1.4152795593234624
N36_cd1_p5_v1.8_d25,N36-连续下跌反弹,3,610,295,315,48.36065573770492,0.6925751932314343,5.580699778452682,-3.8851922754678307,1.4364024693683117
N36_cd1_p5_v2.0_d20,N36-连续下跌反弹,3,309,155,154,50.161812297734635,0.7901750767734788,5.226419161471066,-3.6748757876948663,1.4222029432862637
N36_cd1_p5_v2.0_d25,N36-连续下跌反弹,3,546,257,289,47.069597069597066,0.5559822896793963,5.432782129885984,-3.78082587271885,1.4369300022746583
N36_cd2_p2_v1.2_d20,N36-连续下跌反弹,3,612,303,309,49.50980392156863,0.6628327628340617,5.003794920394051,-3.5938388673946657,1.3923258957966373
N36_cd2_p2_v1.2_d25,N36-连续下跌反弹,3,1012,469,543,46.34387351778656,0.35740610523795735,4.978520758849828,-3.63394338379329,1.3700050421955121
N36_cd2_p2_v1.5_d20,N36-连续下跌反弹,3,463,226,237,48.81209503239741,0.5649734232973616,4.942310678481514,-3.6091962799584163,1.3693660014906301
N36_cd2_p2_v1.5_d25,N36-连续下跌反弹,3,766,354,412,46.21409921671018,0.3226477982094276,4.993062577363609,-3.69028140523858,1.3530303055684727
N36_cd2_p2_v1.8_d20,N36-连续下跌反弹,3,357,180,177,50.42016806722689,0.5791483362463613,4.756236167028854,-3.6687375933629522,1.2964231008598914
N36_cd2_p2_v1.8_d25,N36-连续下跌反弹,3,590,276,314,46.779661016949156,0.2655871244558746,4.876147340316583,-3.787007205408955,1.2875991715442254
N36_cd2_p2_v2.0_d20,N36-连续下跌反弹,3,306,150,156,49.01960784313725,0.370303720925425,4.620474179463301,-3.7163986430533007,1.2432665661688096
N36_cd2_p2_v2.0_d25,N36-连续下跌反弹,3,500,228,272,45.6,0.10596596773271108,4.72382805052505,-3.764889013431458,1.2547057917703608
N36_cd2_p3_v1.2_d20,N36-连续下跌反弹,3,509,254,255,49.90176817288802,0.8127651225408858,5.243442873923862,-3.600537421973925,1.4562945081263026
N36_cd2_p3_v1.2_d25,N36-连续下跌反弹,3,847,397,450,46.871310507674146,0.427200317541759,5.099788971417521,-3.695061228210857,1.380163590384355
N36_cd2_p3_v1.5_d20,N36-连续下跌反弹,3,404,198,206,49.00990099009901,0.6480014588740282,5.09822202123956,-3.6293950039821654,1.404702991998887
N36_cd2_p3_v1.5_d25,N36-连续下跌反弹,3,670,313,357,46.71641791044776,0.36329338752412615,5.05275923087791,-3.7481990745759712,1.3480498581707594
N36_cd2_p3_v1.8_d20,N36-连续下跌反弹,3,326,167,159,51.22699386503068,0.719039676785462,4.892012611908447,-3.6638941607336464,1.3351948493318067
N36_cd2_p3_v1.8_d25,N36-连续下跌反弹,3,538,255,283,47.39776951672863,0.3531860196960976,4.960890234075659,-3.7986322653455593,1.3059674871224656
N36_cd2_p3_v2.0_d20,N36-连续下跌反弹,3,280,138,142,49.28571428571429,0.4475078682450655,4.7525336194913175,-3.7362495519801655,1.2720064742389956
N36_cd2_p3_v2.0_d25,N36-连续下跌反弹,3,460,212,248,46.08695652173913,0.16569495933622994,4.794047044396975,-3.7907995649898925,1.2646532643594828
N36_cd2_p4_v1.2_d20,N36-连续下跌反弹,3,427,215,212,50.35128805620609,0.9738864457865855,5.55610595509828,-3.673175792430465,1.5126164030994877
N36_cd2_p4_v1.2_d25,N36-连续下跌反弹,3,710,336,374,47.32394366197183,0.5259968207427616,5.3340423723592085,-3.7935307336506265,1.406089141454273
N36_cd2_p4_v1.5_d20,N36-连续下跌反弹,3,349,173,176,49.570200573065904,0.7469437708919202,5.2474232100447535,-3.6768229505480794,1.4271623302564937
N36_cd2_p4_v1.5_d25,N36-连续下跌反弹,3,573,269,304,46.94589877835951,0.41647016406175613,5.213651971862951,-3.8284045277096994,1.3618341358983712
N36_cd2_p4_v1.8_d20,N36-连续下跌反弹,3,286,146,140,51.048951048951054,0.746597629216017,4.967828580912861,-3.6555432204106912,1.3589850485626969
N36_cd2_p4_v1.8_d25,N36-连续下跌反弹,3,470,221,249,47.02127659574468,0.3624372350243798,5.094459233831731,-3.837469840222311,1.3275568137198965
N36_cd2_p4_v2.0_d20,N36-连续下跌反弹,3,251,124,127,49.40239043824701,0.4702165954515632,4.767070419737893,-3.725136744796507,1.2797034703214105
N36_cd2_p4_v2.0_d25,N36-连续下跌反弹,3,410,185,225,45.1219512195122,0.1101835888436431,4.887117190988152,-3.817517372919621,1.2801820433499445
N36_cd2_p5_v1.2_d20,N36-连续下跌反弹,3,369,183,186,49.59349593495935,0.8638656917862224,5.471076357122309,-3.669035124108955,1.491148536892513
N36_cd2_p5_v1.2_d25,N36-连续下跌反弹,3,611,288,323,47.13584288052373,0.4402541557570377,5.258060286632489,-3.8554986792031234,1.363782152227129
N36_cd2_p5_v1.5_d20,N36-连续下跌反弹,3,311,154,157,49.51768488745981,0.7284204992055375,5.205706119273321,-3.6633118924533066,1.4210381949725495
N36_cd2_p5_v1.5_d25,N36-连续下跌反弹,3,511,241,270,47.162426614481404,0.4053901097364241,5.190022210552522,-3.865337061732762,1.3427088317689757
N36_cd2_p5_v1.8_d20,N36-连续下跌反弹,3,268,134,134,50.0,0.6652031243829524,5.023497014779163,-3.6930907660132597,1.3602419580394158
N36_cd2_p5_v1.8_d25,N36-连续下跌反弹,3,433,203,230,46.88221709006928,0.31769099291176417,5.105798606148332,-3.9083344222492067,1.3063873390880396
N36_cd2_p5_v2.0_d20,N36-连续下跌反弹,3,237,115,122,48.52320675105485,0.39257942948947017,4.792335614080616,-3.7547317281169392,1.2763456782261386
N36_cd2_p5_v2.0_d25,N36-连续下跌反弹,3,380,170,210,44.73684210526316,0.032749542151907854,4.863967900639691,-3.8782367480524904,1.2541699273728453
N36_cd3_p2_v1.2_d20,N36-连续下跌反弹,3,251,125,126,49.800796812749006,0.4620214067793568,4.469491874917031,-3.513643740182624,1.272039001508083
N36_cd3_p2_v1.2_d25,N36-连续下跌反弹,3,382,180,202,47.12041884816754,0.28437786880672794,4.632843388447762,-3.590492396219935,1.2903086477289891
N36_cd3_p2_v1.5_d20,N36-连续下跌反弹,3,183,94,89,51.36612021857923,0.49984919916050646,4.393349573699403,-3.6123871514760815,1.2161901228953844
N36_cd3_p2_v1.5_d25,N36-连续下跌反弹,3,272,132,140,48.529411764705884,0.36029176910640404,4.6917194200951835,-3.7236257303973055,1.2599868407275678
N36_cd3_p2_v1.8_d20,N36-连续下跌反弹,3,132,70,62,53.03030303030303,0.5823516197150665,4.28636152862099,-3.599595051630331,1.1907899269612587
N36_cd3_p2_v1.8_d25,N36-连续下跌反弹,3,200,93,107,46.5,0.08588710776975239,4.580299216308186,-3.8204710800253365,1.1988833629066
N36_cd3_p2_v2.0_d20,N36-连续下跌反弹,3,111,55,56,49.549549549549546,0.2362568029833372,4.137238145649077,-3.5950641585633702,1.150810656826321
N36_cd3_p2_v2.0_d25,N36-连续下跌反弹,3,172,75,97,43.604651162790695,-0.16533225439311214,4.396778016769193,-3.69273710322995,1.190655574403993
N36_cd3_p3_v1.2_d20,N36-连续下跌反弹,3,213,106,107,49.76525821596244,0.5084443774696857,4.543322514713901,-3.4887246183049587,1.3022875152930047
N36_cd3_p3_v1.2_d25,N36-连续下跌反弹,3,330,155,175,46.96969696969697,0.2526343538793092,4.632298142591744,-3.626496430408846,1.2773480496903469
N36_cd3_p3_v1.5_d20,N36-连续下跌反弹,3,163,84,79,51.533742331288344,0.4620688956033135,4.317572934121894,-3.637454385859482,1.1869765160235015
N36_cd3_p3_v1.5_d25,N36-连续下跌反弹,3,245,118,127,48.16326530612245,0.23577720227397303,4.53519076601691,-3.7589535104950564,1.2065035530113868
N36_cd3_p3_v1.8_d20,N36-连续下跌反弹,3,123,66,57,53.65853658536586,0.6023385906443299,4.295343728439929,-3.6737726215400452,1.1691915017427836
N36_cd3_p3_v1.8_d25,N36-连续下跌反弹,3,187,87,100,46.524064171122994,0.0348268550827627,4.512060986810222,-3.860366839520129,1.1688166369626942
N36_cd3_p3_v2.0_d20,N36-连续下跌反弹,3,104,52,52,50.0,0.19575196384905935,4.094815260212593,-3.7033113325144744,1.1057172601884098
N36_cd3_p3_v2.0_d25,N36-连续下跌反弹,3,161,70,91,43.47826086956522,-0.2620216220298213,4.261067806290107,-3.7413211822759216,1.138920610846357
N36_cd3_p4_v1.2_d20,N36-连续下跌反弹,3,181,92,89,50.82872928176796,0.5747567550595273,4.585752247325217,-3.5714408324510756,1.2840062211468921
N36_cd3_p4_v1.2_d25,N36-连续下跌反弹,3,285,137,148,48.07017543859649,0.3713508949936581,4.666858876550255,-3.604896358204003,1.2945889181888526
N36_cd3_p4_v1.5_d20,N36-连续下跌反弹,3,144,75,69,52.083333333333336,0.44980283408468374,4.182551911439556,-3.607533119561917,1.1593939051479774
N36_cd3_p4_v1.5_d25,N36-连续下跌反弹,3,220,107,113,48.63636363636364,0.29145112422751945,4.5071329822716395,-3.7003892192301886,1.2180159208250212
N36_cd3_p4_v1.8_d20,N36-连续下跌反弹,3,112,59,53,52.67857142857143,0.4266859516879687,4.043052576854121,-3.5990806687800116,1.1233570316790382
N36_cd3_p4_v1.8_d25,N36-连续下跌反弹,3,172,80,92,46.51162790697674,0.005917468994248994,4.34495902262309,-3.7671621428569195,1.1533772261068604
N36_cd3_p4_v2.0_d20,N36-连续下跌反弹,3,95,46,49,48.421052631578945,-0.1300637532390772,3.699640509091406,-3.725296326039122,0.9931130802217298
N36_cd3_p4_v2.0_d25,N36-连续下跌反弹,3,149,64,85,42.95302013422819,-0.4290976916222813,3.992622130116522,-3.758392616225616,1.0623217257504438
N36_cd3_p5_v1.2_d20,N36-连续下跌反弹,3,152,77,75,50.6578947368421,0.6137294509406651,4.564181289968582,-3.442067770461333,1.3259998333376377
N36_cd3_p5_v1.2_d25,N36-连续下跌反弹,3,241,117,124,48.54771784232365,0.386632298721456,4.622758532436276,-3.610357776638498,1.2804156314780513
N36_cd3_p5_v1.5_d20,N36-连续下跌反弹,3,128,67,61,52.34375,0.590089087321844,4.279068022548957,-3.461740234976789,1.2361031539322442
N36_cd3_p5_v1.5_d25,N36-连续下跌反弹,3,197,96,101,48.73096446700508,0.3528549032549492,4.5700595398606785,-3.6555772265881212,1.250160851922714
N36_cd3_p5_v1.8_d20,N36-连续下跌反弹,3,105,55,50,52.38095238095239,0.47996029823540026,4.243795769176279,-3.6602587197995664,1.159425082773566
N36_cd3_p5_v1.8_d25,N36-连续下跌反弹,3,160,75,85,46.875,0.04037657265793717,4.454983711217617,-3.854865020188841,1.1556782631520979
N36_cd3_p5_v2.0_d20,N36-连续下跌反弹,3,90,44,46,48.888888888888886,-0.06199449199243736,3.845947187300803,-3.80002566349032,1.0120845299155965
N36_cd3_p5_v2.0_d25,N36-连续下跌反弹,3,139,61,78,43.884892086330936,-0.39081698950167143,4.036465908387867,-3.8531792557999007,1.0475676423078626
N22_d10_p2_v1.2,N22-V型反转,4,16,10,6,62.5,1.0208622213935008,3.9835620818878255,-3.9169708794303744,1.0170006886717358
N22_d12_p2_v1.2,N22-V型反转,4,58,31,27,53.44827586206896,1.0718231418804671,5.446950460035049,-3.951471186371092,1.3784613889687398
N22_d12_p2_v1.3,N22-V型反转,4,44,23,21,52.27272727272727,1.1557528115179045,5.571705687950832,-3.680767005527681,1.5137349578453045
N22_d12_p2_v1.5,N22-V型反转,4,38,22,16,57.89473684210527,0.9013304090066432,4.571808471746578,-4.145576927260765,1.1028159775984303
N22_d12_p2_v1.8,N22-V型反转,4,25,15,10,60.0,1.388336043436894,4.657007659177917,-3.514671380174641,1.3250193703590332
N22_d12_p2_v2.0,N22-V型反转,4,22,13,9,59.09090909090909,0.9290781075960104,4.2430763797268645,-3.8578082854818905,1.099867091813467
N22_d12_p3_v1.2,N22-V型反转,4,41,22,19,53.65853658536586,1.4666848887056416,5.954951525292954,-3.7302554273428243,1.5963924297631407
N22_d12_p3_v1.3,N22-V型反转,4,32,16,16,50.0,1.3817258399332553,6.079764858270145,-3.3163131784036337,1.8332903230800257
N22_d12_p3_v1.5,N22-V型反转,4,28,15,13,53.57142857142857,0.817397666695563,4.647119552525194,-3.601512201569395,1.290324533816702
N22_d12_p3_v1.8,N22-V型反转,4,22,12,10,54.54545454545454,0.9099693979114437,4.597170046316514,-3.514671380174641,1.3079942757231786
N22_d12_p3_v2.0,N22-V型反转,4,19,10,9,52.63157894736842,0.3026654755390337,4.047091860457866,-3.8578082854818905,1.049065054810605
N22_d12_p4_v1.2,N22-V型反转,4,37,22,15,59.45945945945946,2.0013430233423004,5.954951525292954,-3.797282779518658,1.5682138705634667
N22_d12_p4_v1.3,N22-V型反转,4,29,16,13,55.172413793103445,1.7158621110651584,6.079764858270145,-3.6550951162640555,1.6633670711377797
N22_d12_p4_v1.5,N22-V型反转,4,26,15,11,57.692307692307686,1.0672171936891008,4.647119552525194,-3.8144678410873882,1.2182877785647923
N22_d12_p4_v1.8,N22-V型反转,4,21,12,9,57.14285714285714,1.044547353272497,4.597170046316514,-3.6922829041195278,1.2450752463164165
N22_d12_p4_v2.0,N22-V型反转,4,18,10,8,55.55555555555556,0.42593398332846144,4.047091860457866,-4.100513363083294,0.9869719964562537
N22_d12_p5_v1.2,N22-V型反转,4,33,18,15,54.54545454545454,0.8206934138611349,4.669006908344297,-3.797282779518658,1.229565238998645
N22_d12_p5_v1.3,N22-V型反转,4,28,15,13,53.57142857142857,0.7925198848730418,4.647119552525194,-3.6550951162640555,1.2714086514047016
N22_d12_p5_v1.5,N22-V型反转,4,26,15,11,57.692307692307686,1.0672171936891008,4.647119552525194,-3.8144678410873882,1.2182877785647923
N22_d12_p5_v1.8,N22-V型反转,4,21,12,9,57.14285714285714,1.044547353272497,4.597170046316514,-3.6922829041195278,1.2450752463164165
N22_d12_p5_v2.0,N22-V型反转,4,18,10,8,55.55555555555556,0.42593398332846144,4.047091860457866,-4.100513363083294,0.9869719964562537
N22_d12_p6_v1.2,N22-V型反转,4,33,18,15,54.54545454545454,0.8206934138611349,4.669006908344297,-3.797282779518658,1.229565238998645
N22_d12_p6_v1.3,N22-V型反转,4,28,15,13,53.57142857142857,0.7925198848730418,4.647119552525194,-3.6550951162640555,1.2714086514047016
N22_d12_p6_v1.5,N22-V型反转,4,26,15,11,57.692307692307686,1.0672171936891008,4.647119552525194,-3.8144678410873882,1.2182877785647923
N22_d12_p6_v1.8,N22-V型反转,4,21,12,9,57.14285714285714,1.044547353272497,4.597170046316514,-3.6922829041195278,1.2450752463164165
N22_d12_p6_v2.0,N22-V型反转,4,18,10,8,55.55555555555556,0.42593398332846144,4.047091860457866,-4.100513363083294,0.9869719964562537
N22_d15_p2_v1.2,N22-V型反转,4,139,74,65,53.23741007194245,0.8498522246095835,4.940539272316464,-3.8072376450874796,1.2976703145103894
N22_d15_p2_v1.3,N22-V型反转,4,121,64,57,52.892561983471076,0.8881795136573766,4.884207131824369,-3.598588338319598,1.3572564218626646
N22_d15_p2_v1.5,N22-V型反转,4,102,58,44,56.86274509803921,0.8835625247476937,4.660022320720339,-4.094498115398067,1.1381180768396304
N22_d15_p2_v1.8,N22-V型反转,4,69,39,30,56.52173913043478,1.3765297816103825,5.210890262049139,-3.6081388429600008,1.4442044746189124
N22_d15_p2_v2.0,N22-V型反转,4,54,29,25,53.70370370370371,0.7824020855545819,4.529800012478717,-3.5645795096774138,1.2707810276586182
N22_d15_p3_v1.2,N22-V型反转,4,109,60,49,55.04587155963303,1.157923805233294,5.243852981417993,-3.8452547778500104,1.363720555429614
N22_d15_p3_v1.3,N22-V型反转,4,97,52,45,53.608247422680414,1.0935662556047094,5.165270515086842,-3.611514222019087,1.4302229473705623
N22_d15_p3_v1.5,N22-V型反转,4,82,46,36,56.09756097560976,0.9827167207953015,4.919263151076865,-4.0473148290089185,1.215438718979384
N22_d15_p3_v1.8,N22-V型反转,4,62,35,27,56.451612903225815,1.4482457345022839,5.344335499072076,-3.602240997347447,1.4836140899532932
N22_d15_p3_v2.0,N22-V型反转,4,48,25,23,52.083333333333336,0.7634109700272074,4.6076489043795625,-3.4151085238340464,1.3491954566663915
N22_d15_p4_v1.2,N22-V型反转,4,94,54,40,57.446808510638306,1.3363468338472473,5.30569191877009,-4.022269030798588,1.319079325163063
N22_d15_p4_v1.3,N22-V型反转,4,84,47,37,55.952380952380956,1.192573561182648,5.1816687942809105,-3.874655518698928,1.3373237360777985
N22_d15_p4_v1.5,N22-V型反转,4,75,44,31,58.666666666666664,1.0346430701949219,4.723285229325781,-4.200849026635974,1.124364431898704
N22_d15_p4_v1.8,N22-V型反转,4,57,34,23,59.64912280701754,1.471979863550848,4.9597261716454035,-3.6838190266758866,1.346354458709889
N22_d15_p4_v2.0,N22-V型反转,4,44,24,20,54.54545454545454,0.6421668919218798,4.0320904157462545,-3.425741336667369,1.1769979165060822
N22_d15_p5_v1.2,N22-V型反转,4,80,45,35,56.25,1.0019054554752072,4.75549385327583,-3.8241367702684514,1.2435470117722798
N22_d15_p5_v1.3,N22-V型反转,4,75,42,33,56.00000000000001,1.0034681407605905,4.753854579406974,-3.769750962971172,1.2610526865308287
N22_d15_p5_v1.5,N22-V型反转,4,68,40,28,58.82352941176471,1.171762512323956,4.787936338466722,-3.994200096451425,1.1987222029062785
N22_d15_p5_v1.8,N22-V型反转,4,55,32,23,58.18181818181818,1.3502145230043296,4.968426136836984,-3.6838190266758866,1.348716128794272
N22_d15_p5_v2.0,N22-V型反转,4,44,24,20,54.54545454545454,0.6421668919218798,4.0320904157462545,-3.425741336667369,1.1769979165060822
N22_d15_p6_v1.2,N22-V型反转,4,77,43,34,55.84415584415584,0.7554866906700316,4.369380874954709,-3.815026542395886,1.1453081194582415
N22_d15_p6_v1.3,N22-V型反转,4,72,40,32,55.55555555555556,0.7400020736197241,4.338701164018326,-3.75837178937853,1.154409783587631
N22_d15_p6_v1.5,N22-V型反转,4,65,38,27,58.46153846153847,0.8876906089477672,4.352726520113396,-3.989026599359414,1.0911751054285743
N22_d15_p6_v1.8,N22-V型反转,4,52,30,22,57.692307692307686,1.0054199520925766,4.429193020147455,-3.6633615043458945,1.2090515814213378
N22_d15_p6_v2.0,N22-V型反转,4,42,23,19,54.761904761904766,0.5631334285743376,3.8275020093710372,-3.3884706429164027,1.1295662299369273
N22_d18_p2_v1.2,N22-V型反转,4,217,111,106,51.1520737327189,1.2202311303682203,5.85514146289054,-3.6333070480277923,1.6115184831595197
N22_d18_p2_v1.3,N22-V型反转,4,194,97,97,50.0,1.2905995002946526,6.070363194229095,-3.4891641936397906,1.7397757334820854
N22_d18_p2_v1.5,N22-V型反转,4,158,85,73,53.79746835443038,1.2204715321704342,5.529037837241348,-3.796352247706657,1.4564080139247855
N22_d18_p2_v1.8,N22-V型反转,4,104,55,49,52.88461538461539,1.3752286397865598,5.915545494960757,-3.721045381327335,1.5897536548857194
N22_d18_p2_v2.0,N22-V型反转,4,83,42,41,50.602409638554214,0.9320828013880675,5.67042729258684,-3.9218310676448214,1.445862199258905
N22_d18_p3_v1.2,N22-V型反转,4,173,91,82,52.601156069364166,1.5924152539954055,6.325591374121941,-3.660255806145018,1.7281828673018498
N22_d18_p3_v1.3,N22-V型反转,4,157,79,78,50.318471337579616,1.5749378862322543,6.601352912893214,-3.5159183587192286,1.8775614901643907
N22_d18_p3_v1.5,N22-V型反转,4,128,67,61,52.34375,1.3114245953981574,6.009699499162033,-3.848975708735934,1.5613763125399707
N22_d18_p3_v1.8,N22-V型反转,4,95,50,45,52.63157894736842,1.4896320685296984,6.157923377638433,-3.697358274924451,1.6654927436709548
N22_d18_p3_v2.0,N22-V型反转,4,75,37,38,49.333333333333336,1.005832984280827,5.964840890479117,-3.8226747138596116,1.560384112425993
N22_d18_p4_v1.2,N22-V型反转,4,147,81,66,55.10204081632652,1.9398819612777436,6.675000304122328,-3.871399641304246,1.7241827045976503
N22_d18_p4_v1.3,N22-V型反转,4,135,72,63,53.333333333333336,1.8760720754961626,6.822966659416376,-3.777521734698365,1.806201827177889
N22_d18_p4_v1.5,N22-V型反转,4,116,63,53,54.310344827586206,1.4489316571604802,6.015724831704491,-3.9795206069201345,1.5116707327117558
N22_d18_p4_v1.8,N22-V型反转,4,85,47,38,55.294117647058826,1.6332344476920613,6.048456788575977,-3.827698447611727,1.5801811117983655
N22_d18_p4_v2.0,N22-V型反转,4,69,36,33,52.17391304347826,1.0770606232313846,5.618835008781899,-3.8776023428237223,1.4490487966566956
N22_d18_p5_v1.2,N22-V型反转,4,124,66,58,53.2258064516129,1.4629027429039085,6.0691411484484235,-3.7786788909915727,1.6061542469028918
N22_d18_p5_v1.3,N22-V型反转,4,117,61,56,52.13675213675214,1.4534625586800423,6.225827702651295,-3.7450066160029296,1.6624343668840196
N22_d18_p5_v1.5,N22-V型反转,4,101,54,47,53.46534653465347,1.1501822057218223,5.544282434140272,-3.8983584822483106,1.4222094913504988
N22_d18_p5_v1.8,N22-V型反转,4,79,42,37,53.16455696202531,1.280835444635668,5.79163596730926,-3.8395327162370547,1.508422090744774
N22_d18_p5_v2.0,N22-V型反转,4,66,34,32,51.515151515151516,0.8554272336576855,5.3243895360622195,-3.892845212647133,1.3677372834563943
N22_d18_p6_v1.2,N22-V型反转,4,115,60,55,52.17391304347826,1.2609267107732252,5.988177853793077,-3.8960745361575215,1.5369772313696235
N22_d18_p6_v1.3,N22-V型反转,4,109,56,53,51.37614678899083,1.2723456369667634,6.134406584583817,-3.8649263076852174,1.5871988483676516
N22_d18_p6_v1.5,N22-V型反转,4,94,50,44,53.191489361702125,0.9183582489251946,5.293384957515829,-4.053263010836887,1.3059564462911304
N22_d18_p6_v1.8,N22-V型反转,4,73,38,35,52.054794520547944,0.9764983552356912,5.487544922610674,-3.921209346485717,1.3994521683798251
N22_d18_p6_v2.0,N22-V型反转,4,62,31,31,50.0,0.697520973928117,5.280111699042443,-3.885069751186211,1.3590777095907456
S2_d10_p2_v1.3,S2-底部放量反转,4,16,11,5,68.75,2.2957554203196597,4.777105253719693,-3.163214213160413,1.5102060536541464
S2_d15_p2_v1.3,S2-底部放量反转,4,289,145,144,50.17301038062284,0.6439178951114929,4.800835359819854,-3.5418670519906716,1.3554532932345926
S2_d15_p2_v1.5,S2-底部放量反转,4,244,130,114,53.278688524590166,0.8000877310543781,4.82809415299878,-3.7932529255488836,1.272811027305846
S2_d15_p2_v1.8,S2-底部放量反转,4,187,102,85,54.54545454545454,1.03668126672517,4.982759405892526,-3.6986125002756602,1.347196930070711
S2_d15_p2_v2.0,S2-底部放量反转,4,156,85,71,54.48717948717948,0.9581226091590207,4.864045188168991,-3.7179818868388317,1.3082487586577742
S2_d15_p2_v2.5,S2-底部放量反转,4,115,61,54,53.04347826086957,0.8482430680867238,4.868396856459489,-3.6930417669269557,1.318262062470679
S2_d15_p3_v1.3,S2-底部放量反转,4,241,121,120,50.20746887966805,0.7072045113305215,4.965950888204921,-3.5870314186844934,1.3844180071403254
S2_d15_p3_v1.5,S2-底部放量反转,4,209,111,98,53.110047846889955,0.8072629168774724,4.933889154890955,-3.866772924137795,1.2759707517583552
S2_d15_p3_v1.8,S2-底部放量反转,4,170,93,77,54.70588235294118,1.0571816154019245,5.080772677414886,-3.8024803166397048,1.3361733011953687
S2_d15_p3_v2.0,S2-底部放量反转,4,141,76,65,53.90070921985816,0.9471023241552164,4.969924218327773,-3.7565048136465435,1.323018195071426
S2_d15_p3_v2.5,S2-底部放量反转,4,104,55,49,52.88461538461539,0.8179700621155467,4.836899036020141,-3.6930726636957334,1.3097221410151614
S2_d15_p4_v1.3,S2-底部放量反转,4,206,108,98,52.42718446601942,0.8367735014236046,5.076165644608081,-3.8352096767796944,1.323569262807654
S2_d15_p4_v1.5,S2-底部放量反转,4,186,102,84,54.83870967741935,0.8714533826538513,4.943190693149596,-4.072799065805267,1.2137084627258028
S2_d15_p4_v1.8,S2-底部放量反转,4,157,87,70,55.4140127388535,1.028233475781189,5.037586256976769,-3.954819266561891,1.2737841902333449
S2_d15_p4_v2.0,S2-底部放量反转,4,131,72,59,54.961832061068705,0.925691468668839,4.888677216121087,-3.910494528222041,1.2501429629525116
S2_d15_p4_v2.5,S2-底部放量反转,4,97,52,45,53.608247422680414,0.7598873904629798,4.735234025745109,-3.8338464991963708,1.2351130977042724
S2_d15_p5_v1.3,S2-底部放量反转,4,189,102,87,53.96825396825397,0.8438114626403026,4.920754080285592,-3.936052295978312,1.2501749748887752
S2_d15_p5_v1.5,S2-底部放量反转,4,174,97,77,55.74712643678161,0.9817936006959206,5.004803316671762,-4.086153703845074,1.2248201314508158
S2_d15_p5_v1.8,S2-底部放量反转,4,152,85,67,55.92105263157895,1.0330009183723878,5.042693539997868,-4.053922556824119,1.243904753806733
S2_d15_p5_v2.0,S2-底部放量反转,4,130,72,58,55.38461538461539,0.9470060767805489,4.888677216121087,-3.946102923780121,1.238862064813565
S2_d15_p5_v2.5,S2-底部放量反转,4,96,52,44,54.166666666666664,0.7870237964662756,4.735234025745109,-3.8790428381359834,1.220722282103117
S2_d20_p2_v1.3,S2-底部放量反转,4,764,354,410,46.33507853403142,0.8380515559786091,5.876825064795112,-3.512499229682471,1.673117823096683
S2_d20_p2_v1.5,S2-底部放量反转,4,647,307,340,47.44976816074188,0.7642547982809187,5.619915612086441,-3.620121289478777,1.5524108621497577
S2_d20_p2_v1.8,S2-底部放量反转,4,519,248,271,47.784200385356456,0.6986657998672481,5.443505214373927,-3.643475066544773,1.4940421204902554
S2_d20_p2_v2.0,S2-底部放量反转,4,447,210,237,46.97986577181208,0.7031582529060184,5.544724116377938,-3.5868368159931507,1.5458534638807293
S2_d20_p2_v2.5,S2-底部放量反转,4,324,147,177,45.370370370370374,0.6778185709267524,5.77376980224375,-3.5544121127093957,1.6243951514791066
S2_d20_p3_v1.3,S2-底部放量反转,4,630,295,335,46.82539682539682,0.9558200574434752,6.076292986011923,-3.553253118460085,1.7100647726006295
S2_d20_p3_v1.5,S2-底部放量反转,4,544,261,283,47.97794117647059,0.8630139611692568,5.772425151124928,-3.6647468889312056,1.5751224644080153
S2_d20_p3_v1.8,S2-底部放量反转,4,453,222,231,49.00662251655629,0.8120185558401464,5.487720291073462,-3.6815129819165477,1.490615493692114
S2_d20_p3_v2.0,S2-底部放量反转,4,390,186,204,47.69230769230769,0.7848152212121159,5.605028037226712,-3.6100846992717774,1.5526029176981229
S2_d20_p3_v2.5,S2-底部放量反转,4,284,132,152,46.478873239436616,0.7421908962461989,5.705775564858407,-3.568290526495979,1.5990221430936606
S2_d20_p4_v1.3,S2-底部放量反转,4,537,262,275,48.78957169459962,1.1569883710675,6.26252878144098,-3.7071992199065082,1.6892884385098987
S2_d20_p4_v1.5,S2-底部放量反转,4,476,236,240,49.57983193277311,0.9939976030424262,5.853934781429326,-3.784940622371365,1.5466384721675455
S2_d20_p4_v1.8,S2-底部放量反转,4,401,201,200,50.12468827930174,0.8714181362345716,5.4872209147531175,-3.767463656176566,1.4564761376681354
S2_d20_p4_v2.0,S2-底部放量反转,4,351,173,178,49.287749287749286,0.8359963502632427,5.502662588078708,-3.6995837572765025,1.4873734314720763
S2_d20_p4_v2.5,S2-底部放量反转,4,258,123,135,47.674418604651166,0.7756218779462677,5.654127042975682,-3.6692383835249744,1.5409538579894224
