name,cat,hold_days,signals,wins,losses,wr,avg,med,max_g,max_l,avg_w,avg_l,pl,composite,wilson_lower
N39_dm1_p1_v1.2,N39-均线支撑反弹,2,18,6,12,33.33333333333333,-1.5438912738698576,-0.8177570093457986,5.183486238532109,-12.078547610225998,2.209871927800107,-3.4207728747048396,0.6460153914751751,30.375648870675885,16.278554363662852
N39_dm2_p1_v1.2,N39-均线支撑反弹,2,57,25,32,43.859649122807014,-0.5709207111929409,-0.6930693069306937,7.233895969686532,-17.261146496815282,3.04931015909526,-3.3992260786055963,0.8970601215045172,40.41325498217022,31.772495285894003
N39_dm2_p1_v1.5,N39-均线支撑反弹,2,16,10,6,62.5,1.3670789685352707,1.5880322209436137,6.271777003484313,-4.2534205829863225,3.6280833155025567,-2.4012616097435395,1.5109071418045303,50.52629337698205,38.64064709793481
N39_dm2_p2_v1.2,N39-均线支撑反弹,2,46,22,24,47.82608695652174,-0.13936084292656722,-0.3212851405622441,7.233895969686532,-17.261146496815282,3.1715084377122267,-3.1743243501787934,0.9991129096601586,42.686790734993366,34.124459875672116
N39_dm2_p3_v1.2,N39-均线支撑反弹,2,34,17,17,50.0,-0.17252871508028678,0.29190992493743906,7.233895969686532,-17.261146496815282,3.1174858144064372,-3.4625432445670103,0.9003456691257231,43.50344770981662,34.06906262804898
N39_dm3_p1_v1.2,N39-均线支撑反弹,2,99,40,59,40.4040404040404,-0.7563762881592229,-0.6930693069306937,8.14159292035399,-17.261146496815282,3.169458126940474,-3.4179589424641037,0.9272955527825976,39.297171518452664,31.27170137864219
N39_dm3_p1_v1.5,N39-均线支撑反弹,2,30,15,15,50.0,0.5343057374762419,0.60606060606061,6.271777003484313,-4.2534205829863225,3.2980604776317097,-2.229449002679225,1.4793164022448093,43.21318479217642,33.15385122717377
N39_dm3_p2_v1.2,N39-均线支撑反弹,2,76,32,44,42.10526315789473,-0.34778642037807694,-0.6930693069306937,8.14159292035399,-17.261146496815282,3.460445273735938,-3.117409470642814,1.110038737715899,39.862912389462146,31.64844262757472
N39_dm3_p2_v1.5,N39-均线支撑反弹,2,27,12,15,44.44444444444444,0.4221025777085365,-0.33222591362126463,6.271777003484313,-4.2534205829863225,3.7365420531932387,-2.229449002679225,1.6759935072311027,39.080858747807945,27.585597670072833
N39_dm3_p3_v1.2,N39-均线支撑反弹,2,59,26,33,44.06779661016949,-0.20420158548307696,-0.5747126436781769,8.14159292035399,-17.261146496815282,3.561473922107325,-3.1710974399482406,1.1231045370102082,40.6400417254087,32.15001223396273
N39_dm3_p3_v1.5,N39-均线支撑反弹,2,21,8,13,38.095238095238095,-0.12087898881386769,-1.619121048573624,5.414012738853491,-4.2534205829863225,3.67184628855659,-2.454863774887996,1.4957433997428715,34.05961875359807,20.750767797982505
N22_d10_p2_v1.2,N22-V型反转,3,16,10,6,62.5,0.7188630133524463,1.317715959004384,9.090909090909083,-8.370837083708372,4.036121957966367,-4.809901894337423,0.8391277091780173,50.52629337698205,38.64064709793481
N22_d12_p2_v1.2,N22-V型反转,3,59,33,26,55.932203389830505,1.4056204485613877,0.8041433828540168,25.370370370370352,-12.468619246861913,5.646647224427752,-3.9772212284997672,1.4197468282541834,48.94512647117141,43.289130270422646
N22_d12_p2_v1.3,N22-V型反转,3,45,25,20,55.55555555555556,1.5586089825778708,0.6968641114982521,25.370370370370352,-12.468619246861913,6.035194489968196,-4.0371229016600365,1.4949246374160585,48.0459816268206,41.17588341636533
N22_d12_p2_v1.5,N22-V型反转,3,39,23,16,58.97435897435898,1.5659583134565414,1.4245014245014342,14.69740634005763,-12.468619246861913,5.4409399742590345,-4.004327823947044,1.3587648697793004,50.10487059632508,43.418348473344906
N22_d12_p2_v1.8,N22-V型反转,3,26,16,10,61.53846153846154,2.266459950923079,3.2148900169204575,14.69740634005763,-12.468619246861913,5.792726665516733,-3.375566792426767,1.7160752613495818,50.95968897366427,42.53452003942007
N22_d12_p2_v2.0,N22-V型反转,3,23,14,9,60.86956521739131,1.7870947149658414,3.065693430656924,14.69740634005763,-12.468619246861913,5.316600509719473,-3.703247632428697,1.4356589235791106,50.20975582911339,40.78517960374599
N22_d12_p2_v2.5,N22-V型反转,3,16,9,7,56.25,0.7148945331750559,1.4245014245014342,14.69740634005763,-12.468619246861913,4.747957008771844,-4.470471506877957,1.062070746109659,46.15129337698205,33.17819560677652
N22_d12_p3_v1.2,N22-V型反转,3,42,24,18,57.14285714285714,2.1098690784549157,1.317715959004384,25.370370370370352,-12.468619246861913,6.440909829125059,-3.66485192243861,1.757481602377879,48.99579111715941,42.20597791187447
N22_d12_p3_v1.3,N22-V型反转,3,33,18,15,54.54545454545454,2.1681000351996667,0.6968641114982521,25.370370370370352,-12.468619246861913,6.7913535510914755,-3.379804183870503,2.009392610229305,46.61593540703104,37.985657943749565
N22_d12_p3_v1.5,N22-V型反转,3,29,16,13,55.172413793103445,1.7612933908784836,1.4245014245014342,14.69740634005763,-12.468619246861913,6.031632567399964,-3.494508672532568,1.726031649258627,46.75544990523167,37.547667068067625
N22_d12_p3_v1.8,N22-V型反转,3,23,13,10,56.52173913043478,1.972968805244096,1.4245014245014342,14.69740634005763,-12.468619246861913,6.087226957298606,-3.375566792426767,1.8033199553199684,47.16627756824383,36.81104930501695
N22_d12_p3_v2.0,N22-V型反转,3,20,11,9,55.00000000000001,1.3776751120414246,1.4245014245014342,14.69740634005763,-12.468619246861913,5.534793721153343,-3.703247632428697,1.494578345959399,45.781688572482295,34.20820083075997
N22_d12_p3_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704,43.96462872625655,30.11663015105079
N22_d12_p4_v1.2,N22-V型反转,3,38,24,14,63.1578947368421,2.732181413914247,3.2148900169204575,25.370370370370352,-12.468619246861913,6.440909829125059,-3.6256387264471455,1.7764896932896201,52.97279216171131,47.283672824260115
N22_d12_p4_v1.3,N22-V型反转,3,30,18,12,60.0,2.6128285503838526,3.2148900169204575,25.370370370370352,-12.468619246861913,6.7913535510914755,-3.6549589506775804,1.8581203353412354,50.21318479217642,42.32005249827384
N22_d12_p4_v1.5,N22-V型反转,3,27,16,11,59.25925925925925,2.0762141178873628,3.2148900169204575,14.69740634005763,-12.468619246861913,6.031632567399964,-3.6771218086764197,1.640313506386412,49.45122911817831,40.72638305536409
N22_d12_p4_v1.8,N22-V型反转,3,22,13,9,59.09090909090909,2.1551913938330354,3.2148900169204575,14.69740634005763,-12.468619246861913,6.087226957298606,-3.524415531172788,1.7271592703692957,48.86290525333727,38.73447738289381
N22_d12_p4_v2.0,N22-V型反转,3,19,11,8,57.89473684210527,1.5573384412916351,1.4245014245014342,14.69740634005763,-12.468619246861913,5.534793721153343,-3.9116625685182123,1.4149466177625831,47.69131125551668,36.275551465160106
N22_d12_p4_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704,43.96462872625655,30.11663015105079
N22_d12_p5_v1.2,N22-V型反转,3,34,20,14,58.82352941176471,1.8883398323033433,1.4245014245014342,14.69740634005763,-12.468619246861913,5.748124823428686,-3.6256387264471455,1.5854102565429673,49.67991829805191,42.22130414651927
N22_d12_p5_v1.3,N22-V型反转,3,29,17,12,58.620689655172406,1.8280857290050079,1.4245014245014342,14.69740634005763,-12.468619246861913,5.698470208780954,-3.6549589506775804,1.5591064867430409,49.16924300867994,40.737528478515245
N22_d12_p5_v1.5,N22-V型反转,3,27,16,11,59.25925925925925,2.0762141178873628,3.2148900169204575,14.69740634005763,-12.468619246861913,6.031632567399964,-3.6771218086764197,1.640313506386412,49.45122911817831,40.72638305536409
N22_d12_p5_v1.8,N22-V型反转,3,22,13,9,59.09090909090909,2.1551913938330354,3.2148900169204575,14.69740634005763,-12.468619246861913,6.087226957298606,-3.524415531172788,1.7271592703692957,48.86290525333727,38.73447738289381
N22_d12_p5_v2.0,N22-V型反转,3,19,11,8,57.89473684210527,1.5573384412916351,1.4245014245014342,14.69740634005763,-12.468619246861913,5.534793721153343,-3.9116625685182123,1.4149466177625831,47.69131125551668,36.275551465160106
N22_d12_p5_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704,43.96462872625655,30.11663015105079
N22_d12_p6_v1.2,N22-V型反转,3,34,20,14,58.82352941176471,1.8883398323033433,1.4245014245014342,14.69740634005763,-12.468619246861913,5.748124823428686,-3.6256387264471455,1.5854102565429673,49.67991829805191,42.22130414651927
N22_d12_p6_v1.3,N22-V型反转,3,29,17,12,58.620689655172406,1.8280857290050079,1.4245014245014342,14.69740634005763,-12.468619246861913,5.698470208780954,-3.6549589506775804,1.5591064867430409,49.16924300867994,40.737528478515245
N22_d12_p6_v1.5,N22-V型反转,3,27,16,11,59.25925925925925,2.0762141178873628,3.2148900169204575,14.69740634005763,-12.468619246861913,6.031632567399964,-3.6771218086764197,1.640313506386412,49.45122911817831,40.72638305536409
N22_d12_p6_v1.8,N22-V型反转,3,22,13,9,59.09090909090909,2.1551913938330354,3.2148900169204575,14.69740634005763,-12.468619246861913,6.087226957298606,-3.524415531172788,1.7271592703692957,48.86290525333727,38.73447738289381
N22_d12_p6_v2.0,N22-V型反转,3,19,11,8,57.89473684210527,1.5573384412916351,1.4245014245014342,14.69740634005763,-12.468619246861913,5.534793721153343,-3.9116625685182123,1.4149466177625831,47.69131125551668,36.275551465160106
N22_d12_p6_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704,43.96462872625655,30.11663015105079
N22_d15_p2_v1.2,N22-V型反转,3,140,80,60,57.14285714285714,1.1133362645595246,0.6968641114982521,25.370370370370352,-12.468619246861913,4.800062953740711,-3.8022993210153886,1.2624105964542722,51.83611849767521,48.862489123648714
N22_d15_p2_v1.3,N22-V型反转,3,122,69,53,56.557377049180324,1.1210158465354412,0.6521739130434856,25.370370370370352,-12.468619246861913,4.863332347301264,-3.751056578989875,1.2965233247990395,51.099630048065904,47.694312548105735
N22_d15_p2_v1.5,N22-V型反转,3,103,59,44,57.28155339805825,1.2248558240048049,0.8810572687224738,15.282623866015355,-12.468619246861913,4.9539337444847025,-3.7754986602750575,1.312127003674739,51.20523613700797,47.6361241327509
N22_d15_p2_v1.8,N22-V型反转,3,70,41,29,58.57142857142858,1.8317830653897422,1.2658227848101333,15.282623866015355,-12.468619246861913,5.545646789877958,-3.418851855438424,1.6220787048893055,51.19519743530356,46.88100006994645
N22_d15_p2_v2.0,N22-V型反转,3,55,31,24,56.36363636363636,1.3087869904151768,1.0999999999999899,15.282623866015355,-12.468619246861913,5.002860493397786,-3.4627246176040263,1.4447757317933734,49.08211693947309,43.26958407868132
N22_d15_p2_v2.5,N22-V型反转,3,38,22,16,57.89473684210527,0.987483143376976,1.0999999999999899,15.282623866015355,-12.468619246861913,4.882528977740683,-4.36820487887312,1.117742668471229,49.28858163539553,42.19207061312733
N22_d15_p3_v1.2,N22-V型反转,3,110,65,45,59.09090909090909,1.554279219044048,1.0158013544018019,25.370370370370352,-12.468619246861913,5.218834994168361,-3.7389680116910693,1.3957955718931048,52.627581021669336,49.74709524618468
N22_d15_p3_v1.3,N22-V型反转,3,98,56,42,57.14285714285714,1.438039854926216,0.6960556844547661,25.370370370370352,-12.468619246861913,5.2484141868398195,-3.6424592542919214,1.4408985304792623,50.99030550319473,47.25825662207811
N22_d15_p3_v1.5,N22-V型反转,3,83,47,36,56.62650602409639,1.3933391236046528,0.8810572687224738,15.282623866015355,-12.468619246861913,5.366508883540516,-3.7938547296449454,1.4145267191194615,50.235890485811375,45.90573282760806
N22_d15_p3_v1.8,N22-V型反转,3,63,37,26,58.730158730158735,1.9479366693455218,1.1235955056179803,15.282623866015355,-12.468619246861913,5.736144192955592,-3.4429740373303463,1.6660434062997904,51.05805420049594,46.415095351811104
N22_d15_p3_v2.0,N22-V型反转,3,49,27,22,55.10204081632652,1.3447989128772926,0.6968641114982521,15.282623866015355,-12.468619246861913,5.183499705544148,-3.366333878122939,1.539805584713557,47.927947958822145,41.31486679967811
N22_d15_p3_v2.5,N22-V型反转,3,35,21,14,60.0,1.152365176849738,1.0999999999999899,15.282623866015355,-12.468619246861913,4.818000654662798,-4.346088039869852,1.1085833076697356,50.57082496095574,43.57241958151947
N22_d15_p4_v1.2,N22-V型反转,3,95,57,38,60.0,1.7410034218518975,1.1152416356877248,25.370370370370352,-12.468619246861913,5.4794577548820955,-3.866678077693399,1.4170969614700308,52.916707873401094,49.94541814045145
N22_d15_p4_v1.3,N22-V型反转,3,85,49,36,57.647058823529406,1.5299983705685587,0.8810572687224738,25.370370370370352,-12.468619246861913,5.511922320174442,-3.8898425608394476,1.4170039619765333,51.006556141860806,47.03615766027552
N22_d15_p4_v1.5,N22-V型反转,3,76,45,31,59.210526315789465,1.5139295119184233,1.2658227848101333,15.282623866015355,-12.468619246861913,5.345460870787143,-4.047970847729717,1.3205284998001199,51.83659659998846,47.97834798422031
N22_d15_p4_v1.8,N22-V型反转,3,58,36,22,62.06896551724138,2.0556493679178316,1.4245014245014342,15.282623866015355,-12.468619246861913,5.5721571951665725,-3.698636167580109,1.506543748208747,53.2006617999302,49.20257173616557
N22_d15_p4_v2.0,N22-V型反转,3,45,26,19,57.77777777777777,1.322082422052505,1.0999999999999899,15.282623866015355,-12.468619246861913,4.935185228320449,-3.622163523366788,1.3624965290725506,49.60153718237615,43.300532795944505
N22_d15_p4_v2.5,N22-V型反转,3,33,20,13,60.60606060606061,0.9634974335576865,1.0999999999999899,15.282623866015355,-12.468619246861913,4.476916881727924,-4.441763255934986,1.0079143402670023,50.85835964945529,43.683142806510375
N22_d15_p5_v1.2,N22-V型反转,3,81,47,34,58.0246913580247,1.5662183089816561,1.0935601458080368,15.282623866015355,-12.468619246861913,5.3033463555404285,-3.599811637731942,1.4732288489632746,51.156985280240704,47.1534628313757
N22_d15_p5_v1.3,N22-V型反转,3,76,44,32,57.89473684210527,1.522034406188759,1.0999999999999899,15.282623866015355,-12.468619246861913,5.253835813434151,-3.609192528773655,1.4556817824343993,50.915543968409516,46.6782015502416
N22_d15_p5_v1.5,N22-V型反转,3,69,41,28,59.42028985507246,1.8185798747746713,1.2658227848101333,15.282623866015355,-12.468619246861913,5.536602235569434,-3.6256671535319454,1.5270575044860228,51.75547445659814,47.635673681697405
N22_d15_p5_v1.8,N22-V型反转,3,56,34,22,60.71428571428571,1.9707128074749687,1.4245014245014342,15.282623866015355,-12.468619246861913,5.639115085451785,-3.698636167580109,1.5246471482868953,52.16990416958962,47.6331653784818
N22_d15_p5_v2.0,N22-V型反转,3,45,26,19,57.77777777777777,1.322082422052505,1.0999999999999899,15.282623866015355,-12.468619246861913,4.935185228320449,-3.622163523366788,1.3624965290725506,49.60153718237615,43.300532795944505
N22_d15_p5_v2.5,N22-V型反转,3,33,20,13,60.60606060606061,0.9634974335576865,1.0999999999999899,15.282623866015355,-12.468619246861913,4.476916881727924,-4.441763255934986,1.0079143402670023,50.85835964945529,43.683142806510375
N22_d15_p6_v1.2,N22-V型反转,3,78,45,33,57.692307692307686,1.4683711146765284,1.0935601458080368,15.282623866015355,-12.468619246861913,5.090492489857274,-3.470885306024489,1.466626535028858,50.83517344296161,46.6213551642873
N22_d15_p6_v1.3,N22-V型反转,3,73,42,31,57.534246575342465,1.4156695724328872,0.6968641114982521,15.282623866015355,-12.468619246861913,5.023420455339996,-3.4722509786025504,1.4467331095293499,50.56815247675643,46.09917404702937
N22_d15_p6_v1.5,N22-V型反转,3,66,39,27,59.09090909090909,1.7144132617682935,1.2658227848101333,15.282623866015355,-12.468619246861913,5.302963461321128,-3.469048137585799,1.528650872227907,51.42014368907235,47.048971538288946
N22_d15_p6_v1.8,N22-V型反转,3,53,32,21,60.37735849056604,1.8496071912425154,1.2658227848101333,15.282623866015355,-12.468619246861913,5.360774882454308,-3.500743576318309,1.5313246359198271,51.804740688368234,46.94123578888073
N22_d15_p6_v2.0,N22-V型反转,3,43,25,18,58.139534883720934,1.363034088699171,1.0999999999999899,15.282623866015355,-12.468619246861913,4.783087686958217,-3.3870403533272824,1.412173221455575,49.74845035376687,43.32831575571178
N22_d15_p6_v2.5,N22-V型反转,3,31,19,12,61.29032258064516,0.997166842874364,1.0999999999999899,15.282623866015355,-12.468619246861913,4.252669151167485,-4.157378478589745,1.0229208557913312,51.192345047605635,43.823801141131966
N22_d18_p2_v1.2,N22-V型反转,3,218,118,100,54.12844036697248,1.185583606699522,0.4672897196261516,26.454445664105375,-15.692821368948252,5.617403381186009,-4.0439637271945355,1.389083523032249,50.77913565920381,47.49934910953782
N22_d18_p2_v1.3,N22-V型反转,3,195,103,92,52.820512820512825,1.2226968933435425,0.27700831024930483,26.454445664105375,-15.692821368948252,5.864480460673266,-3.974082535297346,1.4756815965913195,49.59820655129104,45.82707086597564
N22_d18_p2_v1.5,N22-V型反转,3,159,85,74,53.459119496855344,1.1328560623007902,0.519987000324984,26.364572605561264,-15.692821368948252,5.626846582667006,-4.029160075957702,1.3965309088221185,49.55985065853415,45.7157962499145
N22_d18_p2_v1.8,N22-V型反转,3,105,55,50,52.38095238095239,1.3387081854411302,0.27700831024930483,26.364572605561264,-15.692821368948252,6.091593064543261,-3.8894651815712136,1.5661775540261968,47.820373645241375,42.91367039754026
N22_d18_p2_v2.0,N22-V型反转,3,84,42,42,50.0,0.9031333371119858,0.12170385395537942,26.364572605561264,-15.692821368948252,5.978830661226221,-4.172563987002248,1.4328913061251034,45.625641146563446,39.543750035009765
N22_d18_p2_v2.5,N22-V型反转,3,60,30,30,50.0,0.9211605898077033,0.12170385395537942,26.364572605561264,-15.692821368948252,6.374048633197404,-4.531727453581997,1.4065383892756365,44.83211779580462,37.73481242724628
N22_d18_p3_v1.2,N22-V型反转,3,174,96,78,55.172413793103445,1.6305404944685833,0.4672897196261516,26.454445664105375,-15.692821368948252,6.136478939533963,-3.9152298994580406,1.5673355325528637,50.97348513457042,47.75057515670732
N22_d18_p3_v1.3,N22-V型反转,3,158,83,75,52.53164556962025,1.5398369020906588,0.2683663200268471,26.454445664105375,-15.692821368948252,6.426649287255587,-3.8682354708251965,1.661390402866197,48.895623661325146,44.77782443144541
N22_d18_p3_v1.5,N22-V型反转,3,129,67,62,51.93798449612403,1.2333219189104374,0.2683663200268471,26.364572605561264,-15.692821368948252,6.1158032947217835,-4.042907954950211,1.5127238519574706,47.998437978773794,43.38540255591821
N22_d18_p3_v1.8,N22-V型反转,3,96,50,46,52.083333333333336,1.4764365134461792,0.27700831024930483,26.364572605561264,-15.692821368948252,6.372351594314275,-3.84521031358436,1.6572179606930808,47.3998262393559,42.20359172140651
N22_d18_p3_v2.0,N22-V型反转,3,76,37,39,48.68421052631579,1.0059659579419475,0.0,26.364572605561264,-15.692821368948252,6.342995917225287,-4.057370157275582,1.5633269017496898,44.46817554735688,37.783539215050595
N22_d18_p3_v2.5,N22-V型反转,3,56,29,27,51.78571428571429,1.1793261240434425,0.2683663200268471,26.364572605561264,-15.692821368948252,6.378752939087788,-4.405243418041225,1.4479910265490112,45.91990416958963,39.01016225125491
N22_d18_p4_v1.2,N22-V型反转,3,148,84,64,56.75675675675676,2.0025151471887703,1.0999999999999899,26.454445664105375,-15.692821368948252,6.639987963292699,-4.0841679239476365,1.6257872073180286,51.69783946734899,48.703913242154016
N22_d18_p4_v1.3,N22-V型反转,3,136,74,62,54.41176470588235,1.8472845374592983,0.6968641114982521,26.454445664105375,-15.692821368948252,6.83402715493222,-4.104634070492254,1.664954058648312,49.855522156756976,46.0348008124127
N22_d18_p4_v1.5,N22-V型反转,3,117,64,53,54.700854700854705,1.427522255234493,0.8810572687224738,26.364572605561264,-15.692821368948252,6.161047582358559,-4.288432856764379,1.4366664439296053,49.70080807669034,45.674714605677096
N22_d18_p4_v1.8,N22-V型反转,3,86,48,38,55.81395348837209,1.7064609202055208,1.038062283737018,26.364572605561264,-15.692821368948252,6.316798051415094,-4.117122824480257,1.5342748615260278,49.75103282208204,45.29326746260169
N22_d18_p4_v2.0,N22-V型反转,3,70,36,34,51.42857142857142,1.1391649742364092,0.2683663200268471,26.364572605561264,-15.692821368948252,6.195865911777093,-4.2149889596301975,1.4699601757250365,46.195197435303555,39.95418274026017
N22_d18_p4_v2.5,N22-V型反转,3,54,28,26,51.85185185185185,1.064905501186955,0.2683663200268471,26.364572605561264,-15.692821368948252,6.190862825720912,-4.455356232926538,1.3895326214250645,45.88077230457829,38.85147504846543
N22_d18_p5_v1.2,N22-V型反转,3,125,69,56,55.2,1.833580783039636,0.6968641114982521,26.454445664105375,-15.692821368948252,6.553452806459439,-3.9819758172454796,1.6457791576928187,50.20710105296017,46.45665167440154
N22_d18_p5_v1.3,N22-V型反转,3,118,64,54,54.23728813559322,1.7645122763636907,0.6960556844547661,26.454445664105375,-15.692821368948252,6.629744681477081,-4.001689092659588,1.656736574972356,49.39649501213253,45.25634999361512
N22_d18_p5_v1.5,N22-V型反转,3,102,56,46,54.90196078431373,1.5010757125344898,1.038062283737018,26.364572605561264,-15.692821368948252,6.117362821586866,-4.118752072398837,1.485246675220245,49.5164125841918,45.24253919116267
N22_d18_p5_v1.8,N22-V型反转,3,80,44,36,55.00000000000001,1.5621162578469774,1.038062283737018,26.364572605561264,-15.692821368948252,6.338815745103739,-4.276072004355731,1.4823921904605062,49.01035452898827,44.11931301173402
N22_d18_p5_v2.0,N22-V型反转,3,67,35,32,52.23880597014925,1.080017167936007,0.2683663200268471,26.364572605561264,-15.692821368948252,6.0902485630198795,-4.399923420436978,1.3841714914245091,46.65910525254814,40.48498852683164
N22_d18_p5_v2.5,N22-V型反转,3,52,28,24,53.84615384615385,1.1541725430295957,0.27700831024930483,26.364572605561264,-15.692821368948252,6.190862825720912,-4.721966120110273,1.3110773496139223,47.18819082265159,40.5033783976834
N22_d18_p6_v1.2,N22-V型反转,3,116,63,53,54.310344827586206,1.7340693006465178,0.6960556844547661,26.454445664105375,-15.692821368948252,6.574777096069733,-4.019979588252777,1.6355249950230117,49.40709585747926,45.25238447819796
N22_d18_p6_v1.3,N22-V型反转,3,110,59,51,53.63636363636364,1.7031265736252723,0.519987000324984,26.454445664105375,-15.692821368948252,6.669549262949967,-4.042342812064081,1.6499217342589492,48.809399203487516,44.35223086398581
N22_d18_p6_v1.5,N22-V型反转,3,95,52,43,54.736842105263165,1.4080833128803618,0.6968641114982521,26.364572605561264,-15.692821368948252,6.024976585877524,-4.175136459116207,1.4430609980955909,49.2324973470853,44.73808701274312
N22_d18_p6_v1.8,N22-V型反转,3,74,40,34,54.054054054054056,1.4079002527499844,0.6968641114982521,26.364572605561264,-15.692821368948252,6.240858931033283,-4.277933486406836,1.4588489865173586,48.164122009247684,42.78114521014677
N22_d18_p6_v2.0,N22-V型反转,3,63,33,30,52.38095238095239,1.037429481614913,0.2683663200268471,26.364572605561264,-15.692821368948252,5.989901611416635,-4.410289861166982,1.3581650639696687,46.613609756051495,40.27014429047192
N22_d18_p6_v2.5,N22-V型反转,3,48,26,22,54.166666666666664,1.1044558193242924,0.27700831024930483,26.364572605561264,-15.692821368948252,6.071238945816873,-4.765378784712396,1.2740307161507813,47.22486654713712,40.29083309494732
N22_d20_p2_v1.2,N22-V型反转,3,273,146,127,53.47985347985348,1.313379677216891,0.4545454545454408,28.441558441558445,-15.692821368948252,5.926422726019853,-3.989803670225883,1.485392068348147,50.861008146767574,47.55571515925107
N22_d20_p2_v1.3,N22-V型反转,3,247,128,119,51.821862348178136,1.3104655701355583,0.2683663200268471,28.441558441558445,-15.692821368948252,6.184447519297439,-3.932136862576383,1.5727955906512663,49.461959980593534,45.61034892029737
N22_d20_p2_v1.5,N22-V型反转,3,206,107,99,51.94174757281553,1.0518322306398473,0.4545454545454408,26.702076291646538,-15.692821368948252,5.679185431330259,-3.9494485014194876,1.4379692327394773,49.11366945516591,45.146015253630864
N22_d20_p2_v1.8,N22-V型反转,3,138,74,64,53.62318840579711,1.3382253435914777,0.7046223224351778,26.702076291646538,-15.692821368948252,5.986818128935766,-4.036710064462856,1.483093418484689,49.33818216856879,45.31753678270282
N22_d20_p2_v2.0,N22-V型反转,3,112,59,53,52.67857142857143,1.2057923851607895,0.4545454545454408,26.702076291646538,-15.692821368948252,6.0396699304241706,-4.1753165803210885,1.4465178422374168,48.18165533309392,43.49709393866914
N22_d20_p2_v2.5,N22-V型反转,3,74,36,38,48.64864864864865,0.8105353409126369,0.0,26.702076291646538,-15.692821368948252,6.456681018825408,-4.538444775004723,1.4226637843838672,44.3803382254639,37.611598006562666
N22_d20_p3_v1.2,N22-V型反转,3,218,117,101,53.669724770642205,1.6587443386228606,0.3678724708767733,28.441558441558445,-15.692821368948252,6.490359218645529,-3.938274878829146,1.6480208767385787,50.458034741772614,47.043937325106924
N22_d20_p3_v1.3,N22-V型反转,3,201,103,98,51.243781094527364,1.584963953534331,0.12170385395537942,28.441558441558445,-15.692821368948252,6.806536364818511,-3.9030152134276155,1.743917456791318,48.566612397070074,44.37527154481212
N22_d20_p3_v1.5,N22-V型反转,3,169,85,84,50.29585798816568,1.136686154739407,0.04050222762250755,26.702076291646538,-15.692821368948252,6.2123889849291105,-3.9994417091430328,1.553314046489816,47.49056558651022,42.8351944313058
N22_d20_p3_v1.8,N22-V型反转,3,125,66,59,52.800000000000004,1.4262772482087236,0.4545454545454408,26.702076291646538,-15.692821368948252,6.329956863790617,-4.059194864137124,1.55941192173739,48.52710105296016,44.09593674217741
N22_d20_p3_v2.0,N22-V型反转,3,101,52,49,51.48514851485149,1.28722662239536,0.2683663200268471,26.702076291646538,-15.692821368948252,6.40438565020673,-4.143227856098339,1.5457478740350317,47.10130981785597,41.86375530960129
N22_d20_p3_v2.5,N22-V型反转,3,68,34,34,50.0,0.9849990580731901,0.12170385395537942,26.702076291646538,-15.692821368948252,6.50491834091051,-4.53492022476413,1.4344063442149841,45.12685752194797,38.43786388809909
N22_d20_p4_v1.2,N22-V型反转,3,183,103,80,56.284153005464475,2.1998562334840073,1.038062283737018,28.441558441558445,-15.692821368948252,6.9041258332855575,-3.856890876260491,1.7900754920967743,51.87164753821845,49.04111684952718
N22_d20_p4_v1.3,N22-V型反转,3,170,92,78,54.11764705882353,2.087196766976036,0.6968641114982521,28.441558441558445,-15.692821368948252,7.135600931789526,-3.867331222291157,1.8450969212722665,50.17984574301316,46.6185978622336
N22_d20_p4_v1.5,N22-V型反转,3,148,80,68,54.054054054054056,1.5427754434819876,0.7046223224351778,26.702076291646538,-15.692821368948252,6.196215122114022,-3.931859472555699,1.5758994352070517,49.80594757545711,46.02401325306648
N22_d20_p4_v1.8,N22-V型反转,3,109,62,47,56.88073394495413,1.8703881234998978,0.8810572687224738,26.702076291646538,-15.692821368948252,6.21712582722501,-3.8636062941800375,1.609150972911036,51.05881361798069,47.505723335545326
N22_d20_p4_v2.0,N22-V型反转,3,90,49,41,54.44444444444444,1.5544379800230812,0.6968641114982521,26.702076291646538,-15.692821368948252,6.213965290264262,-4.014265390752964,1.5479707207646018,48.89988826502112,44.18444949284148
N22_d20_p4_v2.5,N22-V型反转,3,64,33,31,51.5625,1.2158983882544738,0.2683663200268471,26.702076291646538,-15.692821368948252,6.349319620533244,-4.248711310622927,1.494410694522414,46.07777498325616,39.581392243999034
N22_d20_p5_v1.2,N22-V型反转,3,154,85,69,55.1948051948052,2.1574861748894265,0.7046223224351778,28.441558441558445,-15.692821368948252,6.934692160860074,-3.727477720871518,1.8604248449374179,50.698896198121446,47.309184163284016
